date,gold_price,gold_volume,token_price,token_total_volume,token_market_cap,gold_forward_filled,token_log_price,gold_log_price,basis,abs_basis,premium_discount_pct,weekday,is_monday,gold_return,token_return,tracking_error,basis_change
2024-02-28,2032.6537697495,,2034.1192626953125,3907566,,0,7.617818209449701,7.617097494033543,0.0007207154161577023,0.0007207154161577023,0.07209751939175855,Wednesday,0,-0.00032466750581772175,0.0025204110891943188,0.0028450785950120405,0.0028450785950120405
2024-02-29,2036.1991410905,,2040.8779296875,4529865,,0,7.621135351950902,7.618840182853195,0.002295169097706662,0.002295169097706662,0.2297805014540099,Thursday,0,0.0017426888196521162,0.003317142501201076,0.0015744536815489596,0.0015744536815489596
2024-03-01,2044.59130971,,2078.7568359375,3964435,,0,7.639525318986396,7.622953199951952,0.016572119034444555,0.016572119034444555,1.671019829989694,Friday,0,0.004113017098756444,0.018389967035494337,0.014276949936737893,0.014276949936737893
2024-03-02,2083.1107008772,,2079.555419921875,2872176,,0,7.639909409427449,7.6416175847730745,-0.0017081753456258397,0.0017081753456258397,-0.17067172444690315,Saturday,0,0.01866438482112276,0.0003840904410523649,0.018280294380070394,-0.018280294380070394
2024-03-03,2083.0295581894,,2080.990966796875,3452213,,0,7.640599485585018,7.641578631361637,-0.0009791457766183953,0.0009791457766183953,-0.0978666569809576,Sunday,0,-3.895341143778097e-05,0.0006900761575696635,0.0007290295690074444,0.0007290295690074444
2024-03-04,2081.5341072893,,2112.3662109375,4715597,,0,7.655564025125175,7.640860452419255,0.014703572705919932,0.014703572705919932,1.4812201990939857,Monday,1,-0.0007181789423817975,0.01496453954015653,0.015682718482538327,0.015682718482538327
2024-03-05,2111.4316498959,,2126.2412109375,5339566,,0,7.6621110101036445,7.655121503447934,0.006989506655710187,0.006989506655710187,0.7013990266902563,Tuesday,0,0.014261051028679361,0.006546984978469617,0.007714066050209745,-0.007714066050209745
2024-03-06,2126.2196261553,,2143.985107421875,4619969,,0,7.670421576001398,7.662100858437102,0.008320717564295421,0.008320717564295421,0.8355430947977469,Wednesday,0,0.0069793549891681295,0.008310565897753364,0.0013312109085852342,0.0013312109085852342
2024-03-07,2145.9734028056,,2156.59716796875,4085749,,0,7.676286873254469,7.671348529267427,0.004938343987041627,0.004938343987041627,0.4950557704611202,Thursday,0,0.00924767083032485,0.005865297253071056,0.0033823735772537944,-0.0033823735772537944
2024-03-08,2156.469548817,,2175.015380859375,4426960,,0,7.684791015157264,7.67622769533761,0.00856331981965397,0.00856331981965397,0.8600089925938845,Friday,0,0.00487916607018235,0.008504141902794693,0.0036249758326123427,0.0036249758326123427
2024-03-09,2178.8386397859,,2175.661865234375,3184596,,0,7.685088203086034,7.6865472797867715,-0.0014590767007378602,0.0014590767007378602,-0.1458012765845316,Saturday,0,0.010319584449161923,0.0002971879287700929,0.01002239652039183,-0.01002239652039183
2024-03-10,2178.9549557716,,2177.030029296875,3342282,,0,7.6857168550286525,7.686600662758304,-0.0008838077296511315,0.0008838077296511315,-0.08834172866337907,Sunday,0,5.3382971532123236e-05,0.0006286519426188519,0.0005752689710867287,0.0005752689710867287
2024-03-11,2179.2208675217,,2174.400390625,5472372,,0,7.684508223044122,7.686722691681051,-0.002214468636928757,0.002214468636928757,-0.2212018510166823,Monday,1,0.00012202892274704169,-0.0012086319845305837,0.0013306609072776254,-0.0013306609072776254
2024-03-12,2181.6103338518,,2157.447509765625,15614352,,0,7.676681093468402,7.687818568342584,-0.011137474874181486,0.011137474874181486,-1.1075682816148822,Tuesday,0,0.0010958766615329907,-0.007827129575719738,0.008923006237252729,-0.008923006237252729
2024-03-13,2158.6392628851,,2174.408935546875,3464901,,0,7.684512152819486,7.677233331276647,0.007278821542838543,0.007278821542838543,0.7305376554996195,Wednesday,0,-0.010585237065936504,0.007831059351083525,0.01841629641702003,0.01841629641702003
2024-03-14,2174.8789734223,,2161.93212890625,3500065,,0,7.678757604971077,7.684728297571037,-0.005970692599960081,0.005970692599960081,-0.5952903437048479,Thursday,0,0.007494966294389727,-0.0057545478484088974,0.013249514142798624,-0.013249514142798624
2024-03-15,2162.9862014458,,2156.631591796875,4173475,,0,7.676302835231003,7.679245046573395,-0.0029422113423915874,0.0029422113423915874,-0.29378872804076644,Friday,0,-0.005483250997642131,-0.002454769740073637,0.003028481257568494,0.003028481257568494
2024-03-16,2155.8089349657,,2155.799072265625,9106307,,0,7.6759167330040015,7.675921307956111,-4.5749521095928e-06,4.5749521095928e-06,-0.0004574941644792833,Saturday,0,-0.0033237386172837446,-0.00038610222700175,0.0029376363902819946,0.0029376363902819946
2024-03-17,2155.8270604155,,2155.7236328125,3078354,,0,7.675881738660568,7.675929715646287,-4.797698571934461e-05,4.797698571934461e-05,-0.004797583484273833,Sunday,0,8.407690176071014e-06,-3.49943434336808e-05,4.340203360975181e-05,-4.340203360975181e-05
