date,paxg_price,paxg_total_volume,paxg_market_cap,gold_price,gold_volume,paxg_log_price,gold_log_price,basis,abs_basis,premium_discount_pct,weekday,is_monday,gold_return,paxg_return,tracking_error,basis_change
2025-08-08,3394.4461501424994,76135922.78737907,964692163.5836878,3439.10009765625,7657,8.129895889760368,8.14296511662579,-0.013069226865422223,0.013069226865422223,-1.2984195355111159,Friday,0,0.011346160259979143,0.006748007794055155,0.004598152465923988,-0.004598152465923988
2025-08-11,3386.176408452649,31479038.179510392,962354633.4713527,3353.10009765625,1488,8.127456660701771,8.117640599183844,0.009816061517927466,0.009816061517927466,0.9864397075267343,Monday,1,-0.025324517441946526,-0.002439229058596837,0.02288528838334969,0.02288528838334969
2025-08-12,3345.2188828478997,108919615.22881658,950652546.721513,3348.89990234375,1611,8.115287406250467,8.1163871835281,-0.0010997772776342174,0.0010997772776342174,-0.10991727442417926,Tuesday,0,-0.0012534156557428844,-0.012169254451304568,0.010915838795561683,-0.010915838795561683
2025-08-13,3342.643483263842,96134938.01421025,949951305.1004853,3358.699951171875,1011,8.11451723498486,8.119309258790581,-0.004792023805721968,0.004792023805721968,-0.47805603779613626,Wednesday,0,0.0029220752624805613,-0.0007701712656071891,0.0036922465280877503,-0.0036922465280877503
2025-08-14,3354.7805416683696,79528860.58902025,953403037.373988,3335.199951171875,592,8.11814163494689,8.112287911926348,0.005853723020541324,0.005853723020541324,0.5870889536807111,Thursday,0,-0.00702134686423328,0.0036243999620300116,0.010645746826263291,0.010645746826263291
2025-08-15,3330.5762234399463,73485870.20677328,946495088.822703,3336.0,1185,8.11090060807684,8.112527763478637,-0.0016271554017972534,0.0016271554017972534,-0.1625832302174382,Friday,0,0.0002398515522887834,-0.007241026870049794,0.007480878422338577,-0.007480878422338577
2025-08-18,3326.8278183280117,20900137.75199481,945390026.874642,3331.699951171875,646,8.109774521847276,8.111237948563224,-0.0014634267159472358,0.0014634267159472358,-0.14623564292305363,Monday,1,-0.0012898149154132454,-0.001126086229563228,0.00016372868585001754,0.00016372868585001754
2025-08-19,3333.0361421542375,63745308.499823675,937646909.9270598,3313.39990234375,1655,8.11163892197959,8.105730102031313,0.005908819948277966,0.005908819948277966,0.592631145929524,Tuesday,0,-0.005507846531910943,0.001864400132314259,0.007372246664225202,0.007372246664225202
2025-08-20,3311.648916404008,55628695.77169538,933183301.036727,3343.39990234375,1213,8.105201506385177,8.114743503059865,-0.009541996674688136,0.009541996674688136,-0.9496616278981225,Wednesday,0,0.009013401028552082,-0.00643741559441402,0.015450816622966101,-0.015450816622966101
2025-08-21,3340.4028353365316,71103802.18321697,941079840.8096617,3336.89990234375,142,8.113846688080214,8.112797482000532,0.0010492060796813973,0.0010492060796813973,0.10497566889318992,Thursday,0,-0.0019460210593322813,0.008645181695037252,0.010591202754369533,0.010591202754369533
2025-08-22,3330.674384892064,38417492.74901389,938288734.9041427,3374.39990234375,1240,8.110930080456095,8.123972780784179,-0.013042700328083967,0.013042700328083967,-1.2958012896253197,Friday,0,0.011175298783646426,-0.0029166076241189387,0.014091906407765364,-0.014091906407765364
2025-08-25,3358.9761759841163,32992642.155956127,946162112.3583223,3373.800048828125,1044,8.119391496995332,8.12379499899895,-0.004403502003617277,0.004403502003617277,-0.4393820804276103,Monday,1,-0.00017778178522931398,0.008461416539237376,0.00863919832446669,0.00863919832446669
2025-08-26,3341.8874901037857,80489112.72959729,941498205.5419611,3388.60009765625,905,8.114291043149922,8.128172164543061,-0.013881121393138685,0.013881121393138685,-1.3785222866744713,Tuesday,0,0.004377165544111605,-0.0051004538454098025,0.009477619389521408,-0.009477619389521408
2025-08-27,3379.57146077887,113327890.5832997,952071154.9299402,3404.60009765625,3222,8.125504193687132,8.132882766064089,-0.007378572376957493,0.007378572376957493,-0.7351417540817754,Wednesday,0,0.0047106015210278684,0.01121315053720906,0.006502549016181192,0.006502549016181192
2025-08-28,3388.848489647877,59467339.51334389,954858936.7121091,3431.800048828125,1035,8.128245464100715,8.140840198079658,-0.012594733978943395,0.012594733978943395,-1.2515752249293994,Thursday,0,0.00795743201556931,0.0027412704135834076,0.0052161616019859025,-0.0052161616019859025
2025-08-29,3416.6096641182185,85456864.29157525,962639450.0271757,3473.699951171875,0,8.136404012086555,8.152975573229819,-0.01657156114326419,0.01657156114326419,-1.6435008163096172,Friday,0,0.012135375150160499,0.008158547985839704,0.003976827164320795,-0.003976827164320795
2025-09-02,3502.5600542111492,143079356.1706079,986765556.3387008,3549.39990234375,658,8.161249424162998,8.17453382658701,-0.013284402424012853,0.013284402424012853,-1.3196554184179512,Tuesday,0,0.02155825335719186,0.024845412076443196,0.0032871587192513374,0.0032871587192513374
2025-09-03,3547.2005903751206,166070782.6502201,1002115871.6836045,3593.199951171875,72,8.173914005296156,8.186798435766015,-0.012884430469858543,0.012884430469858543,-1.2801781537860804,Wednesday,0,0.012264609179004182,0.012664581133158492,0.0003999719541543101,0.0003999719541543101
2025-09-04,3572.630642023934,113209130.31475894,1015250859.2775984,3565.800048828125,237,8.181057477931462,8.179143725294125,0.0019137526373373959,0.0019137526373373959,0.1915585030645146,Thursday,0,-0.007654710471889814,0.007143472635306125,0.014798183107195939,0.014798183107195939
2025-09-05,3559.0436527874376,147696967.54401952,1012533040.2300403,3613.199951171875,925,8.177247150899271,8.192349071761871,-0.015101920862599982,0.015101920862599982,-1.4988458739149704,Friday,0,0.013205346467746182,-0.0038103270321911964,0.017015673499937378,-0.017015673499937378
2025-09-08,3603.13107453133,92209833.9461376,1035336439.4422755,3638.10009765625,97,8.189558489362357,8.199216873173507,-0.009658383811149918,0.009658383811149918,-0.9611891423066667,Monday,1,0.006867801411635455,0.01231133846308552,0.005443537051450065,0.005443537051450065
2025-09-09,3638.9231911632533,118866512.19527756,1045647033.103009,3643.300048828125,535,8.199443090261964,8.200645156731959,-0.001202066469994989,0.001202066469994989,-0.120134427749907,Tuesday,0,0.001428283558452037,0.009884600899606966,0.008456317341154929,0.008456317341154929
2025-09-10,3644.2400271946512,132970637.86130536,1049109231.4235996,3643.60009765625,136,8.20090312536388,8.200727509672786,0.00017561569109325603,0.00017561569109325603,0.01756311124299516,Wednesday,0,8.235294082759026e-05,0.0014600351019158353,0.001377682161088245,0.001377682161088245
2025-09-11,3643.1187030476635,103613778.53009151,1051383423.5968765,3636.89990234375,307,8.200595380350261,8.19888692256914,0.0017084577811221635,0.0017084577811221635,0.17099180265879493,Thursday,0,-0.0018405871036470955,-0.00030774501361818807,0.0015328420900289075,0.0015328420900289075
2025-09-12,3633.386917571101,102392740.8111667,1048732256.1414262,3649.39990234375,1300,8.197920527395723,8.2023180227429,-0.004397495347175706,0.004397495347175706,-0.43878405220444344,Friday,0,0.0034311001737599156,-0.002674852954537954,0.00610595312829787,-0.00610595312829787
2025-09-15,3644.5828611449538,41260099.48320621,1051732117.5593716,3682.199951171875,210,8.200997196507,8.211265665362522,-0.010268468855521462,0.010268468855521462,-1.0215928120619697,Monday,1,0.008947642619622442,0.0030766691112766864,0.005870973508345756,-0.005870973508345756
2025-09-16,3685.2419878342066,106289848.75781286,1065044060.4343003,3688.89990234375,373,8.21209147080772,8.213083563139017,-0.0009920923312964902,0.0009920923312964902,-0.09916003704029284,Tuesday,0,0.0018178977764957693,0.011094274300720741,0.009276376524224972,0.009276376524224972
2025-09-17,3705.329815426914,117119861.7587818,1070843946.769518,3681.800048828125,183,8.217527552776843,8.211157055274487,0.006370497502356187,0.006370497502356187,0.6390832279520012,Wednesday,0,-0.0019265078645300804,0.005436081969122597,0.007362589833652677,0.007362589833652677
2025-09-18,3673.302036344872,139231066.4569836,1061582203.3059101,3643.699951171875,80,8.208846273951195,8.200754914477026,0.008091359474169835,0.008091359474169835,0.812418299247617,Thursday,0,-0.010402140797461712,-0.008681278825648064,0.0017208619718136475,0.0017208619718136475
2025-09-19,3645.5912595031023,107000014.35272002,1059186920.5771487,3671.5,211,8.201273842399921,8.208355576891664,-0.007081734491743319,0.007081734491743319,-0.7056718098024714,Friday,0,0.007600662414638748,-0.007572431551274406,0.015173093965913154,-0.015173093965913154
2025-09-22,3694.1237630069004,28774159.719294235,1073403441.7007251,3740.699951171875,410,8.214498663989744,8.227028025617445,-0.012529361627700908,0.012529361627700908,-1.2451195972129059,Monday,1,0.018672448725780555,0.013224821589822966,0.005447627135957589,-0.005447627135957589
2025-09-23,3760.1240961855447,174685834.13870478,1092669995.5517821,3780.60009765625,627,8.232207240143977,8.23763803200695,-0.005430791862973905,0.005430791862973905,-0.5416071772150475,Tuesday,0,0.0106100063895056,0.017708576154232603,0.007098569764727003,0.007098569764727003
2025-09-24,3774.740149877045,170092647.09862643,1098626118.2676091,3732.10009765625,588,8.236086824844268,8.224726383058846,0.011360441785422282,0.011360441785422282,1.1425216662214632,Wednesday,0,-0.012911648948104926,0.003879584700291261,0.016791233648396187,0.016791233648396187
2025-09-25,3755.7545990180306,144886385.72243568,1095404246.0987601,3736.89990234375,1899,8.231044502468983,8.226011643561785,0.005032858907197735,0.005032858907197735,0.5045545015122056,Thursday,0,0.0012852605029394226,-0.005042322375285124,0.006327582878224547,-0.006327582878224547
2025-09-26,3754.370207965883,196646147.64031884,1098456321.397182,3775.300048828125,19308,8.230675829216965,8.236235141657787,-0.005559312440821529,0.005559312440821529,-0.5543888059636184,Friday,0,0.010223498096001649,-0.00036867325201761503,0.010592171348019264,-0.010592171348019264
2025-09-29,3778.5823326480245,43662740.679219924,1107376805.0601623,3820.89990234375,8860,8.23710417399393,8.248241250386604,-0.01113707639267325,0.01113707639267325,-1.1075288748016616,Monday,1,0.012006108728817466,0.006428344776965744,0.005577763951851722,-0.005577763951851722
2025-09-30,3846.986673192843,200909020.26411563,1128085010.8712685,3840.800048828125,1611,8.25504543853856,8.25343596992974,0.0016094686088194976,0.0016094686088194976,0.16107644985595754,Tuesday,0,0.005194719543135662,0.01794126454462841,0.012746545001492748,0.012746545001492748
2025-10-01,3872.390063062284,202268371.7741356,1140745050.2755775,3867.5,1778,8.261627182749836,8.260363582447221,0.0012636003026145204,0.0012636003026145204,0.1264398981844562,Wednesday,0,0.0069276125174813075,0.00658174421127633,0.0003458683062049772,-0.0003458683062049772
2025-10-02,3873.270259055633,231572607.66066355,1151950813.7641232,3839.699951171875,3418,8.261854457368274,8.253149504813205,0.008704952555069312,0.008704952555069312,0.8742950832268062,Thursday,0,-0.007214077634015936,0.00022727461843885521,0.0074413522524547915,0.0074413522524547915
2025-10-03,3867.225441450083,159552829.531195,1153352456.070903,3880.800048828125,392,8.260292588705527,8.263796609512982,-0.003504020807454822,0.003504020807454822,-0.34978888907561817,Friday,0,0.010647104699776477,-0.0015618686627476563,0.012208973362524134,-0.012208973362524134
2025-10-06,3914.8720211778773,83222158.29499093,1169110996.0623019,3948.5,1267,8.272537918536285,8.281091038937635,-0.008553120401350256,0.008553120401350256,-0.8516646529599268,Monday,1,0.017294429424653757,0.012245329830758322,0.005049099593895434,-0.005049099593895434
2025-10-07,3984.7129921252053,184081272.68726826,1191635787.7968535,3976.60009765625,2903,8.290220566579212,8.288182486381706,0.0020380801975061758,0.0020380801975061758,0.2040158494623829,Tuesday,0,0.007091447444070198,0.01768264804292663,0.010591200598856432,0.010591200598856432
2025-10-08,4003.1574613964153,217227720.68779182,1197249301.547012,4043.300048828125,2179,8.294838694066158,8.304816481289226,-0.00997778722306819,0.00997778722306819,-0.9928174250472519,Wednesday,0,0.01663399490752049,0.004618127486946122,0.012015867420574367,-0.012015867420574367
2025-10-09,4030.949905257698,379556899.7652626,1211273659.364574,3946.300048828125,3130,8.301757335666514,8.280533722421648,0.021223613244865547,0.021223613244865547,2.145043594815103,Thursday,0,-0.024282758867578025,0.006918641600355713,0.031201400467933738,0.031201400467933738
2025-10-10,4000.893667523733,304147764.12490916,1210622592.5294416,3975.89990234375,1697,8.294273032029126,8.288006391992694,0.006266640036432847,0.006266640036432847,0.6286316505415352,Friday,0,0.0074726695710456426,-0.0074843036373870575,0.0149569732084327,-0.0149569732084327
2025-10-13,4043.194048326909,208148438.4002663,1240344370.2055597,4108.60009765625,1697,8.304790264612395,8.320837640627152,-0.016047376014757475,0.016047376014757475,-1.5919302870739793,Monday,1,0.03283124863445863,0.01051723258326831,0.022314016051190322,-0.022314016051190322
2025-10-14,4143.423111528883,286546896.6240202,1270746829.2735002,4138.7001953125,2424,8.329277563710235,8.328137055037917,0.0011405086723179636,0.0011405086723179636,0.1141159299659405,Tuesday,0,0.007299414410764982,0.02448729909784042,0.01718788468707544,0.01718788468707544
2025-10-15,4182.059287010093,430852848.46835923,1282282424.0562065,4176.89990234375,3287,8.338559056600213,8.33732460020327,0.0012344563969417521,0.0012344563969417521,0.12352186518637086,Wednesday,0,0.009187545165353583,0.009281492889977372,9.394772462378853e-05,9.394772462378853e-05
2025-10-16,4240.614153890763,412301338.2469267,1315766711.7735462,4280.2001953125,4705,8.352463385352346,8.361755062087669,-0.009291676735323051,0.009291676735323051,-0.9248642496930359,Thursday,0,0.024430461884398014,0.01390432875213321,0.010526133132264803,-0.010526133132264803
2025-10-17,4444.796224206892,685543870.4243277,1395034130.364742,4189.89990234375,4060,8.399489303074173,8.340432122975391,0.05905718009878136,0.05905718009878136,6.083589770737898,Friday,0,-0.02132293911227734,0.04702591772182707,0.06834885683410441,0.06834885683410441
2025-10-20,4244.6730841713625,212167226.49180016,1361019497.3923507,4336.39990234375,1750,8.353420083806107,8.374799767267016,-0.021379683460908794,0.021379683460908794,-2.115275810305474,Monday,1,0.03436764429162409,-0.046069219268066064,0.08043686355969015,-0.08043686355969015
2025-10-21,4365.2052006648455,472339063.4489705,1439544146.5812774,4087.699951171875,2943,8.381420477630337,8.315737731726966,0.06568274590337175,0.06568274590337175,6.788787161675465,Tuesday,0,-0.05906203554004996,0.028000393824230585,0.08706242936428055,0.08706242936428055
2025-10-22,4111.543508875656,634899687.4111804,1361603575.9275057,4044.39990234375,1237,8.321553786593961,8.305088463071202,0.01646532352275898,0.01646532352275898,1.6601624011759009,Wednesday,0,-0.010649268655763322,-0.059866691036376096,0.049217422380612774,-0.049217422380612774
2025-10-23,4093.1402109681385,695588816.3053976,1354565044.7181678,4125.5,354,8.317067732189114,8.324942503544397,-0.007874771355282917,0.007874771355282917,-0.7843846571775908,Thursday,0,0.019854040473195056,-0.00448605440484684,0.024340094878041896,-0.024340094878041896
2025-10-24,4117.987456090073,411290729.8118193,1366201822.6127777,4118.39990234375,123,8.323119841466065,8.323219993689625,-0.00010015222355974629,0.00010015222355974629,-0.010014720849296943,Friday,0,-0.0017225098547726247,0.006052109276950546,0.0077746191317231705,0.0077746191317231705
2025-10-27,4060.0723367432574,168397646.33686247,1348537894.7596738,4001.89990234375,220,8.308956069368895,8.294524502922767,0.01443156644612742,0.01443156644612742,1.4536204257742231,Monday,1,-0.02869549076685729,-0.014163772097170124,0.014531718669687166,0.014531718669687166
2025-10-28,3992.2815748582025,429842228.83452326,1326049845.714727,3966.199951171875,219,8.292118169728013,8.285563724140669,0.006554445587344304,0.006554445587344304,0.657597297348089,Tuesday,0,-0.008960778782098444,-0.01683789964088156,0.007877120858783115,-0.007877120858783115
2025-10-29,3962.93406604726,489440577.8255168,1315561923.8043926,3983.699951171875,1344,8.284739955668046,8.289966302407413,-0.005226346739366505,0.005226346739366505,-0.521271315087535,Wednesday,0,0.0044025782667436175,-0.007378214059967192,0.01178079232671081,-0.01178079232671081
2025-10-30,3951.7710041617365,386469191.8749795,1313438624.6864326,4001.300048828125,935,8.281919112897864,8.294374599504033,-0.012455486606169686,0.012455486606169686,-1.237823808811694,Thursday,0,0.004408297096620828,-0.0028208427701823524,0.00722913986680318,-0.00722913986680318
2025-10-31,4036.877466189901,378783660.99842775,1342467666.51706,3982.199951171875,559,8.303226767702148,8.28958969711834,0.013637070583808253,0.013637070583808253,1.3730479556139725,Friday,0,-0.0047849023856940676,0.02130765480428387,0.02609255718997794,0.02609255718997794
2025-11-03,3978.7792978496336,74039620.14075337,1324680388.897812,4000.300048828125,0,8.288730342150627,8.294124649495783,-0.005394307345156335,0.005394307345156335,-0.5379784195137015,Monday,1,0.004534952377444057,-0.014496425551520531,0.019031377928964588,-0.019031377928964588
2025-11-04,3989.2103012866282,190038189.64367315,1327859928.8470201,3947.699951171875,657,8.29134857081823,8.280888397455453,0.010460173362776715,0.010460173362776715,1.0515072226406388,Tuesday,0,-0.013236252040330854,0.002618228667602196,0.01585448070793305,0.01585448070793305
2025-11-05,3928.286227354748,270991080.8079226,1308125328.4517694,3980.300048828125,559,8.275958535290746,8.289112484589658,-0.013153949298912337,0.013153949298912337,-1.3067814193729148,Wednesday,0,0.00822408713420586,-0.015390035527483192,0.023614122661689052,-0.023614122661689052
2025-11-06,3972.3335145558617,205103585.07743496,1322802980.6433969,3979.89990234375,650,8.287108988043874,8.289011947797325,-0.0019029597534512277,0.0019029597534512277,-0.1901150273511268,Thursday,0,-0.00010053679233301693,0.011150452753128093,0.01125098954546111,0.01125098954546111
2025-11-07,3983.0165355258187,143513898.13652256,1325605814.209555,3999.39990234375,245,8.289794734698464,8.293899604433177,-0.0041048697347125795,0.0041048697347125795,-0.40964562729349163,Friday,0,0.004887656635851556,0.0026857466545902042,0.002201909981261352,-0.002201909981261352
2025-11-10,4001.4379890208056,59266956.00459748,1331996734.5787933,4111.7998046875,189,8.294409072753574,8.321616120319346,-0.027207047565772413,0.027207047565772413,-2.6840269689414504,Monday,1,0.02771651588616919,0.004614338055109357,0.023102177831059834,-0.023102177831059834
2025-11-11,4111.203530025486,162451792.43336302,1370994025.23856,4106.7998046875,569,8.321471094313933,8.320399367866491,0.001071726447442245,0.001071726447442245,0.10723009514511087,Tuesday,0,-0.0012167524528550189,0.02706202156035964,0.028278774013214658,0.028278774013214658
2025-11-12,4128.0196127239205,167952460.7603619,1376179852.7584255,4204.39990234375,396,8.325553058294473,8.343886851722043,-0.01833379342757091,0.01833379342757091,-1.8166751829970105,Wednesday,0,0.023487483855552327,0.004081963980539172,0.019405519875013155,-0.019405519875013155
2025-11-13,4176.432910060403,195201749.8576967,1392215682.7763205,4186.89990234375,167,8.337212790391709,8.339715858960922,-0.0025030685692133403,0.0025030685692133403,-0.24999385052143352,Thursday,0,-0.004170992761121539,0.01165973209723603,0.01583072485835757,0.01583072485835757
2025-11-14,4171.679971796119,285764160.54878646,1390333764.8716495,4087.60009765625,483,8.336074104596463,8.315713303628906,0.020360800967557324,0.020360800967557324,2.0569496068874042,Friday,0,-0.02400255533201623,-0.0011386857952455642,0.022863869536770665,0.022863869536770665
2025-11-17,4089.780773304377,120413308.0822514,1363458176.7915165,4068.300048828125,1552,8.316246646941204,8.310980512764104,0.005266134177100312,0.005266134177100312,0.528002463398427,Monday,1,-0.004732790864801828,-0.01982745765525884,0.015094666790457012,-0.015094666790457012
2025-11-18,4024.7842313436527,235147729.72110072,1341977805.3685303,4061.300048828125,1375,8.300226581296162,8.309258410410761,-0.009031829114599432,0.009031829114599432,-0.8991164662903657,Tuesday,0,-0.0017221023533426916,-0.016020065645042436,0.014297963291699745,-0.014297963291699745
2025-11-19,4062.8330917719054,209760270.77286142,1354349304.94602,4077.699951171875,486,8.309635815097623,8.31328837098063,-0.003652555883006059,0.003652555883006059,-0.3645893414913245,Wednesday,0,0.004029960569868152,0.009409233801461525,0.005379273231593373,0.005379273231593373
2025-11-20,4092.856215297769,251697501.41381037,1364372421.9509645,4056.5,202,8.31699834645873,8.30807581183512,0.00892253462360948,0.00892253462360948,0.8962459089798795,Thursday,0,-0.005212559145508777,0.007362531361106761,0.012575090506615538,0.012575090506615538
2025-11-21,4071.5869676741477,263290632.7022431,1357277117.891155,4076.699951171875,171,8.311788120785693,8.313043104617195,-0.0012549838315027984,0.0012549838315027984,-0.12541966686210412,Friday,0,0.00496729278207475,-0.005210225673037527,0.010177518455112278,-0.010177518455112278
2025-11-24,4064.586123095095,90543469.43691255,1356410273.8067973,4091.89990234375,591,8.310067202061685,8.316764664979495,-0.0066974629178098155,0.0066974629178098155,-0.667508489956225,Monday,1,0.0037215603622993143,-0.0017209187240077028,0.005442479086307017,-0.005442479086307017
2025-11-25,4139.81856507814,244595731.60990438,1381621339.049303,4139.2001953125,132704,8.32840724099867,8.328257858617814,0.00014938238085626665,0.00014938238085626665,0.01493935389595336,Tuesday,0,0.011493193638319354,0.018340038936985437,0.006846845298666082,0.006846845298666082
2025-11-26,4124.847182308096,192250490.21957242,1376649777.3401644,4165.2001953125,25088,8.324784251369346,8.334519619547246,-0.009735368177899772,0.009735368177899772,-0.9688132889702833,Wednesday,0,0.006261760929431759,-0.0036229896293242803,0.00988475055875604,-0.00988475055875604
2025-11-28,4160.209206102697,98264167.13248114,1388454584.0796547,4218.2998046875,3615,8.333320641919347,8.347187435963644,-0.013866794044297137,0.013866794044297137,-1.3771092922378596,Friday,0,0.012667816416398026,0.008536390550000661,0.004131425866397365,-0.004131425866397365
2025-12-01,4240.109705074877,87126811.06760694,1415173099.4018917,4239.2998046875,913,8.352344421729695,8.352153394184935,0.0001910275447603027,0.0001910275447603027,0.019104579168503288,Monday,1,0.004965958221291089,0.01902377981034853,0.01405782158905744,0.01405782158905744
2025-12-02,4246.201198396127,383713273.80545455,1418718021.689278,4186.60009765625,366,8.353780026537658,8.339644250986328,0.014135775551329388,0.014135775551329388,1.4236158063733728,Tuesday,0,-0.01250914319860641,0.001435604807962676,0.013944748006569085,0.013944748006569085
2025-12-03,4215.066042217964,277657795.2473968,1423406401.4381158,4199.2998046875,1897,8.346420538692321,8.342673077203631,0.003747461488689652,0.003747461488689652,0.3754492001944048,Wednesday,0,0.003028826217303049,-0.007359487845336687,0.010388314062639736,-0.010388314062639736
2025-12-04,4214.575457561514,165110005.7818321,1428366212.3893306,4211.7998046875,616,8.346304143550958,8.345645342372986,0.0006588011779715686,0.0006588011779715686,0.06590182351318337,Thursday,0,0.002972265169354671,-0.00011639514136341234,0.0030886603107180832,-0.0030886603107180832
2025-12-05,4213.999143991374,98880733.92623918,1429611932.1274896,4212.89990234375,533,8.34616739122965,8.345906502461952,0.000260888767698475,0.000260888767698475,0.0260922802132623,Friday,0,0.0002611600889661503,-0.00013675232130694326,0.00039791241027309354,-0.00039791241027309354
2025-12-08,4213.73994529744,50177251.32232102,1431500891.500685,4187.2001953125,318,8.346105880380472,8.339787578421014,0.006318301959458594,0.006318301959458594,0.6338304534531306,Monday,1,-0.0061189240409387224,-6.151084917860317e-05,0.006057413191760119,0.006057413191760119
2025-12-09,4202.420514656159,104301889.92578614,1429385311.4674394,4206.7001953125,660,8.343415951280264,8.34443381775488,-0.0010178664746156585,0.0010178664746156585,-0.1017348624251822,Tuesday,0,0.004646239333865765,-0.002689929100208488,0.007336168434074253,-0.007336168434074253
2025-12-10,4216.272357979952,83025295.2621391,1434076439.7011151,4196.39990234375,692,8.346706689173528,8.341982270585895,0.004724418587633394,0.004724418587633394,0.47355962488472847,Wednesday,0,-0.002451547168984547,0.003290737893264506,0.005742285062249053,0.005742285062249053
2025-12-11,4239.3995096217095,117232010.1765994,1443352801.6988416,4285.5,528,8.352176913107003,8.362992510338938,-0.010815597231934149,0.010815597231934149,-1.0757318954215491,Thursday,0,0.021010239753042725,0.005470223933475182,0.015540015819567543,-0.015540015819567543
2025-12-12,4285.583388846208,147420370.65230852,1460850793.2574654,4300.10009765625,1531,8.363011968519993,8.366393579935423,-0.003381611415429475,0.003381611415429475,-0.3375900207056536,Friday,0,0.003401069596485229,0.010835055412989902,0.0074339858165046735,0.0074339858165046735
2025-12-15,4319.368403959341,58021172.63359752,1472742990.4757078,4306.7001953125,854,8.370864467762297,8.367927273927458,0.002937193834839036,0.002937193834839036,0.29415116150014814,Monday,1,0.001533693992035623,0.007852499242304134,0.006318805250268511,0.006318805250268511
2025-12-16,4316.9554375752805,205088417.24136317,1482202631.9090593,4304.5,1796,8.370305672957674,8.36741626609801,0.002889406859663879,0.002889406859663879,0.2893585219022066,Tuesday,0,-0.0005110078294485731,-0.0005587948046237301,4.7786975175156954e-05,-4.7786975175156954e-05
2025-12-17,4322.465820549219,144690136.7406081,1495998474.773403,4347.5,2169,8.371581310192283,8.377356246228437,-0.005774936036154088,0.005774936036154088,-0.5758293145665616,Wednesday,0,0.009939980130427628,0.0012756372346096612,0.008664342895817967,-0.008664342895817967
2025-12-18,4358.901814214131,160508190.40326136,1513697229.1212997,4339.5,705,8.3799754271428,8.3755144130843,0.004461014058499302,0.004461014058499302,0.4470979194407481,Thursday,0,-0.0018418331441374391,0.00839411695051595,0.01023595009465339,0.01023595009465339
2025-12-19,4345.802151374711,160462013.70468795,1518256749.5645025,4361.39990234375,1065,8.376965635476088,8.380548363327613,-0.003582727851524581,0.003582727851524581,-0.3576317539847064,Friday,0,0.005033950243312546,-0.0030097916667113367,0.008043741910023883,-0.008043741910023883
2025-12-22,4364.8612811914245,42954415.44027708,1531645377.6067228,4444.60009765625,449,8.381341687972935,8.399445177119254,-0.018103489146319873,0.018103489146319873,-1.7940605389194362,Monday,1,0.018896813791641875,0.004376052496846583,0.014520761294795292,-0.014520761294795292
2025-12-23,4480.019485523734,271442975.9372667,1575606109.7179782,4482.7998046875,694,8.407382674846835,8.408003086608563,-0.0006204117617283345,0.0006204117617283345,-0.06202193461458115,Tuesday,0,0.008557909489308457,0.026040986873899996,0.01748307738459154,0.01748307738459154
2025-12-24,4530.408803031661,242970633.62456113,1614348074.9463654,4480.60009765625,500,8.41856745790023,8.40751226680818,0.011055191092049554,0.011055191092049554,1.1116525530021089,Wednesday,0,-0.0004908198003832354,0.011184783053394654,0.011675602853777889,0.011675602853777889
